ID,technology,source,source_type,year,type,country,capacity_definition,comment,capacity,energy_source_level_0,energy_source_level_1,energy_source_level_2,energy_source_level_3,technology_level
965,Offshore,"ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,880,0,0,0,0,1
966,Oil,"ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,3450,0,0,1,1,1
967,Onshore,"ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,33840,0,0,0,0,1
968,"Other or unspecified energy sources","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,5280,0,1,1,1,1
969,Solar,"ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,36330,0,0,1,1,0
970,Wind,"ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,34720,0,0,1,1,0
971,"Differently categorized solar","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,36330,0,0,0,0,1
972,"Differently categorized wind","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,0,0,0,0,0,1
973,"Bioenergy and renewable waste","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,5880,0,0,1,0,0
974,"Differently categorized renewable energy sources","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,0,0,0,1,1,1
975,"Differently categorized fossil fuels","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,0,0,0,1,1,1
976,"Renewable energy sources","ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,87680,0,1,0,0,0
977,Total,"ENTSO-E SOAF","Other association",2014,"Installed capacity in MW",DE,"Net capacity",,188180,1,0,0,0,0
978,"Biomass and biogas","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,6532,0,0,0,1,1
979,"Fossil fuels","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,78400,0,1,0,0,0
980,"Hard coal","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,27000,0,0,1,1,1
981,Hydro,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,10230,0,0,1,1,0
982,Lignite,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,20800,0,0,1,1,1
983,"Mixed fossil fuels","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,0,0,0,1,1,1
984,"Natural gas","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,26700,0,0,1,1,0
985,Nuclear,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,10800,0,1,1,1,1
986,Offshore,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,4159,0,0,0,0,1
987,Oil,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,3900,0,0,1,1,1
988,Onshore,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,40299.5833333,0,0,0,0,1
989,"Other or unspecified energy sources","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,4700,0,1,1,1,1
990,Solar,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,39321.8333333,0,0,1,1,0
991,Wind,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,44458.5833333,0,0,1,1,0
992,"Differently categorized solar","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,39321.8333333,0,0,0,0,1
993,"Differently categorized wind","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,0,0,0,0,0,1
994,"Bioenergy and renewable waste","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,6532,0,0,1,0,0
995,"Differently categorized renewable energy sources","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,590,0,0,1,1,1
996,"Differently categorized fossil fuels","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,0,0,0,1,1,1
997,"Renewable energy sources","ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,101132.416667,0,1,0,0,0
998,Total,"ENTSO-E SOAF","Other association",2015,"Installed capacity in MW",DE,"Net capacity",,195032.416667,1,0,0,0,0
1443,"Biomass and biogas","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,1100,0,0,0,1,1
1444,"Fossil fuels","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,27500,0,1,0,0,0
1445,"Hard coal","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,8000,0,0,1,1,1
1446,Hydro,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,25200,0,0,1,1,0
1447,Lignite,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1448,"Mixed fossil fuels","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1449,"Natural gas","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,6900,0,0,1,1,0
1450,Nuclear,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,63300,0,1,1,1,1
1451,Offshore,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1452,Oil,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,9200,0,0,1,1,1
1453,Onshore,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,5500,0,0,0,0,1
1454,"Other or unspecified energy sources","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,0,0,1,1,1,1
1455,"Reservoir including pumped storage","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,17800,0,0,0,0,1
1456,Run-of-river,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,7400,0,0,0,0,1
1457,Solar,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,1000,0,0,1,1,0
1458,Wind,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,5500,0,0,1,1,0
1459,"Differently categorized solar","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,1000,0,0,0,0,1
1460,"Differently categorized wind","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1461,"Differently categorized hydro","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1462,"Bioenergy and renewable waste","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,1100,0,0,1,0,0
1463,"Differently categorized renewable energy sources","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,100,0,0,1,1,1
1464,"Differently categorized fossil fuels","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,3400,0,0,1,1,1
1465,"Renewable energy sources","ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,32900,0,1,0,0,0
1466,Total,"ENTSO-E SOAF","Other association",2011,"Installed capacity in MW",FR,"Net capacity",,123700,1,0,0,0,0
1467,"Biomass and biogas","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,1300,0,0,0,1,1
1468,"Fossil fuels","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,27300,0,1,0,0,0
1469,"Hard coal","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,7900,0,0,1,1,1
1470,Hydro,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,25200,0,0,1,1,0
1471,Lignite,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1472,"Mixed fossil fuels","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1473,"Natural gas","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,9600,0,0,1,1,0
1474,Nuclear,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,63100,0,1,1,1,1
1475,Offshore,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1476,Oil,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,9800,0,0,1,1,1
1477,Onshore,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,6500,0,0,0,0,1
1478,"Other or unspecified energy sources","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,1,1,1,1
1479,"Reservoir including pumped storage","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,17600,0,0,0,0,1
1480,Run-of-river,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,7600,0,0,0,0,1
1481,Solar,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,2000,0,0,1,1,0
1482,Wind,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,6500,0,0,1,1,0
1483,"Differently categorized solar","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,2000,0,0,0,0,1
1484,"Differently categorized wind","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1485,"Differently categorized hydro","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1486,"Bioenergy and renewable waste","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,1300,0,0,1,0,0
1487,"Differently categorized renewable energy sources","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1488,"Differently categorized fossil fuels","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1489,"Renewable energy sources","ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,35000,0,1,0,0,0
1490,Total,"ENTSO-E SOAF","Other association",2012,"Installed capacity in MW",FR,"Net capacity",,125400,1,0,0,0,0
1491,"Biomass and biogas","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,1300,0,0,0,1,1
1492,"Fossil fuels","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,27400,0,1,0,0,0
1493,"Hard coal","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,7600,0,0,1,1,1
1494,Hydro,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,25200,0,0,1,1,0
1495,Lignite,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1496,"Mixed fossil fuels","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,0,0,0,1,1,1
1497,"Natural gas","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,9700,0,0,1,1,0
1498,Nuclear,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,63100,0,1,1,1,1
1499,Offshore,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
1500,Oil,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,10100,0,0,1,1,1
1501,Onshore,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,7700,0,0,0,0,1
1502,"Other or unspecified energy sources","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,0,0,1,1,1,1
1503,Solar,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,3400,0,0,1,1,0
1504,Wind,"ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,7700,0,0,1,1,0
1505,"Differently categorized solar","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,3400,0,0,0,0,1
1506,"Differently categorized wind","ENTSO-E SOAF","Other association",2013,"Installed capacity in MW",FR,"Net capacity",,0,0,0,0,0,1
